match_id,fb_time,type,slot,key,player_slot
d8e9dc9e2e78fee057f3d2b6fc6ff9c2,47.722,CHAT_MESSAGE_FIRSTBLOOD,3,6,3
a14a3b3531656484fbce46c72e28533f,-1.433,CHAT_MESSAGE_FIRSTBLOOD,7,2,130
89b9fa9e6dfeafdf4225cea66b513d70,105.008,CHAT_MESSAGE_FIRSTBLOOD,6,0,129
0c12d30b23dfb3c8152998b11072fe17,-21.695,CHAT_MESSAGE_FIRSTBLOOD,5,2,128
e82a4fc1e641ef9cf4114b04b8bba339,74.236,CHAT_MESSAGE_FIRSTBLOOD,7,4,130
a45b78b0ac3370d0e9c6eaec4ef0ae83,116.805,CHAT_MESSAGE_FIRSTBLOOD,4,5,4
fc16eb4f02232b9b9b2817069f045dc6,124.17,CHAT_MESSAGE_FIRSTBLOOD,8,0,131
f06981ad757b9b098c5ce456632810fa,52.321,CHAT_MESSAGE_FIRSTBLOOD,5,3,128
7492108f34164c6e4228e50d51431457,85.613,CHAT_MESSAGE_FIRSTBLOOD,1,8,1
247091cbd8652bd98a48a3ee0690349a,2.299,CHAT_MESSAGE_FIRSTBLOOD,3,6,3
e9d69b1b2e85035c5bda4b26516cfa0f,1.4,CHAT_MESSAGE_FIRSTBLOOD,9,4,132
d1e8eaf8732352926bb4c4c7739b6e76,397.836,CHAT_MESSAGE_FIRSTBLOOD,5,3,128
5b0392b7068a448da2bafddce6493b8a,145.131,CHAT_MESSAGE_FIRSTBLOOD,0,8,0
006afba479a797d8bb32399916568fc7,82.713,CHAT_MESSAGE_FIRSTBLOOD,4,7,4
4cf35c614d1b6c679c4e6711861dea8b,9.831,CHAT_MESSAGE_FIRSTBLOOD,4,5,4
2e71ed02753f1da63c449a480f37ad08,113.039,CHAT_MESSAGE_FIRSTBLOOD,9,1,132
1f8737b223c4683f2e218ff77e155334,41.756,CHAT_MESSAGE_FIRSTBLOOD,5,0,128
b54c05381b38029d6ccc3bcbe6bd3caa,132.034,CHAT_MESSAGE_FIRSTBLOOD,3,6,3
ebbfc95da3a603fa42f0a0aee4d60580,166.934,CHAT_MESSAGE_FIRSTBLOOD,5,2,128
5cd9cd221fb5ea2d629692a1b7a179b6,118.538,CHAT_MESSAGE_FIRSTBLOOD,0,7,0
7f7b351098e18feb67be56c7153f1cbd,159.961,CHAT_MESSAGE_FIRSTBLOOD,4,8,4
47779c94380e0d5d5522a043081ac397,53.22,CHAT_MESSAGE_FIRSTBLOOD,5,4,128
6d1ee6f64bacdd728ae4a9e0541a027f,145.764,CHAT_MESSAGE_FIRSTBLOOD,4,5,4
766bd8c538aa7205f5670a09ee1d324e,198.652,CHAT_MESSAGE_FIRSTBLOOD,8,0,131
419ea60bcbad1733c7b6970d5a51c181,117.271,CHAT_MESSAGE_FIRSTBLOOD,7,1,130
83a0fecc88b5da69ebc39353a2ccdd2d,149.23,CHAT_MESSAGE_FIRSTBLOOD,0,9,0
2f7d4cadd5b8648831c46154c667b6d6,13.363,CHAT_MESSAGE_FIRSTBLOOD,6,4,129
65dbf0798a830ab782094e79746a1a0b,197.852,CHAT_MESSAGE_FIRSTBLOOD,4,9,4
c8160a7c5d86c597365192d21882b188,8.098,CHAT_MESSAGE_FIRSTBLOOD,3,6,3
e5840b0fbf1f78c405144de3a61e2586,162.56,CHAT_MESSAGE_FIRSTBLOOD,2,8,2
e6c32a36532c71f45d95f0bfcd8b899d,87.912,CHAT_MESSAGE_FIRSTBLOOD,4,5,4
d44ca4868170bd0ce83a7492bc30751d,10.031,CHAT_MESSAGE_FIRSTBLOOD,2,5,2
60ee03a2de0358e6ce1f5890dabb7f7c,129.702,CHAT_MESSAGE_FIRSTBLOOD,1,8,1
e57b1f20add03ab4d95175a9767b5cd0,139.566,CHAT_MESSAGE_FIRSTBLOOD,9,3,132
c240a5800ffd5b48844ac4385556b0a5,127.969,CHAT_MESSAGE_FIRSTBLOOD,1,6,1
77638615177f6866ebaa0ab32046491a,184.755,CHAT_MESSAGE_FIRSTBLOOD,4,9,4
2b2379ba84b76611576cc7e724798ca5,12.797,CHAT_MESSAGE_FIRSTBLOOD,4,6,4
6bb878bceea92603d596b44eb1747e89,174.091,CHAT_MESSAGE_FIRSTBLOOD,9,2,132
2715f3388c22645f18ae08588e8fa85a,45.489,CHAT_MESSAGE_FIRSTBLOOD,7,3,130
7c97d7e713ec28604982d21d99e4e338,173.358,CHAT_MESSAGE_FIRSTBLOOD,1,7,1
a482f58e0fd3ce0efab152b150b7bbbf,165.826,CHAT_MESSAGE_FIRSTBLOOD,0,9,0
664cb8ef05567128957886680aae8ba7,58.32,CHAT_MESSAGE_FIRSTBLOOD,4,6,4
3eb91f55dfd27f7b6a4a279df44308e9,150.83,CHAT_MESSAGE_FIRSTBLOOD,8,3,131
3165c10ebe6d7687dcf6c9d6478531ae,42.69,CHAT_MESSAGE_FIRSTBLOOD,0,7,0
b0f13a2d078b4b672d9476cda7a2c1fe,116.372,CHAT_MESSAGE_FIRSTBLOOD,8,3,131
c36c992e19143ff77fd00c37a7dca27c,72.649,CHAT_MESSAGE_FIRSTBLOOD,2,9,2
d32802bc30bc7b9d0d02b323d604cad8,200.584,CHAT_MESSAGE_FIRSTBLOOD,4,5,4
e15b6989c5b199998bfc761d61b44a67,115.905,CHAT_MESSAGE_FIRSTBLOOD,7,2,130
76840e8e6d5a49cadbf0790dda737e32,7.565,CHAT_MESSAGE_FIRSTBLOOD,4,9,4
25b6c3048bb42c992ad265a6dcd649e8,-10.464,CHAT_MESSAGE_FIRSTBLOOD,1,9,1
86409fd065175629494ff9068221cf0c,-5.332,CHAT_MESSAGE_FIRSTBLOOD,2,6,2
2eeda02322f6a8fb10d2ccc6a5e34e38,60.752,CHAT_MESSAGE_FIRSTBLOOD,8,4,131
ef2b2f07eb4f9e5c651cd1c5b4f9a4a1,175.724,CHAT_MESSAGE_FIRSTBLOOD,4,7,4
f7ddd469d804f18dd440a30946465875,152.13,CHAT_MESSAGE_FIRSTBLOOD,7,1,130
3fb676013c3a1716ffb39a97e61baddc,2.033,CHAT_MESSAGE_FIRSTBLOOD,3,9,3
713c1e13050d9ec1bea1a5665b01de38,69.582,CHAT_MESSAGE_FIRSTBLOOD,0,6,0
d9d55ab505487f030e4ef68f345e1ae9,64.584,CHAT_MESSAGE_FIRSTBLOOD,5,4,128
89f2f1f1b8c9d588346fc96cf0832c9b,346.282,CHAT_MESSAGE_FIRSTBLOOD,3,5,3
e958c7dc5f0034b378bb84dbaeb40610,93.577,CHAT_MESSAGE_FIRSTBLOOD,3,9,3
aca575ede7ac87f92546ffd345c1ab2a,114.372,CHAT_MESSAGE_FIRSTBLOOD,0,8,0
f42220ca8151938f969382ec78c2319c,119.138,CHAT_MESSAGE_FIRSTBLOOD,8,2,131
3095f696b442a683b881ea35309b100a,74.482,CHAT_MESSAGE_FIRSTBLOOD,8,0,131
08b519b6140d1ea533a8b22b1971f78d,-17.629,CHAT_MESSAGE_FIRSTBLOOD,8,3,131
7f964cf689aeb8b2a3c2e081888cca81,413.299,CHAT_MESSAGE_FIRSTBLOOD,3,5,3
08db1e0abccea5da2e473df85e462b68,140.599,CHAT_MESSAGE_FIRSTBLOOD,3,9,3
7d26cc4eeb492b64223eb03a353e7820,78.681,CHAT_MESSAGE_FIRSTBLOOD,7,3,130
691c4986956041406455b631c6000e9d,44.389,CHAT_MESSAGE_FIRSTBLOOD,5,3,128
40fc25acb7ef7b5af46eaebe12cf3b55,73.449,CHAT_MESSAGE_FIRSTBLOOD,5,4,128
707441abed3c39b92e830aa3c08ad101,52.121,CHAT_MESSAGE_FIRSTBLOOD,2,6,2
46939ea5eb6e59b7a8ab888b10fecabd,100.076,CHAT_MESSAGE_FIRSTBLOOD,9,2,132
db452111f1e11a808e31967dfb12fddc,3.033,CHAT_MESSAGE_FIRSTBLOOD,0,6,0
5f6bb44c52006af55cbfa63bded828b5,55.486,CHAT_MESSAGE_FIRSTBLOOD,3,5,3
a28f04d9943b3049bd66e34434936856,130.002,CHAT_MESSAGE_FIRSTBLOOD,4,8,4
5981f7c6353537ffbebed102277bbeb3,51.587,CHAT_MESSAGE_FIRSTBLOOD,1,9,1
83ef7286c1de451907d8c9ec451f3f20,302.16,CHAT_MESSAGE_FIRSTBLOOD,1,7,1
24dfd08585e1202a1cc9ed573725b697,2.733,CHAT_MESSAGE_FIRSTBLOOD,6,1,129
580ecfa47e40b5ed5ef7cdaaf8822c92,2.466,CHAT_MESSAGE_FIRSTBLOOD,3,9,3
bae27d63a1eda50440cee793604a8427,85.979,CHAT_MESSAGE_FIRSTBLOOD,6,1,129
3924f08b801c46714cc6fab2cabcafdf,207.116,CHAT_MESSAGE_FIRSTBLOOD,3,7,3
7b21acac39c107a0ffd3b1c95f962ac8,167.859,CHAT_MESSAGE_FIRSTBLOOD,4,7,4
7eded134fba7e890608f4a184eb70731,277.832,CHAT_MESSAGE_FIRSTBLOOD,2,6,2
e10bf73d2660ffe8ee449958531bcd8f,20.262,CHAT_MESSAGE_FIRSTBLOOD,8,1,131
b4cc1dac3ac75a5b4649df91c5042fe5,4.899,CHAT_MESSAGE_FIRSTBLOOD,3,5,3
937d595c2c32006867dd2ff606d2d2fc,20.862,CHAT_MESSAGE_FIRSTBLOOD,6,4,129
40eec695357a5d0441221b2bd12ea3b3,10.864,CHAT_MESSAGE_FIRSTBLOOD,5,4,128
47a90de2ed9b43f8b2b4217838d000fd,2.666,CHAT_MESSAGE_FIRSTBLOOD,9,4,132
a8ae6c21488796ca2f195ab8ac789e13,87.245,CHAT_MESSAGE_FIRSTBLOOD,4,7,4
cbf1b7e824bfbdc0ee65e4262b944755,98.676,CHAT_MESSAGE_FIRSTBLOOD,1,9,1
1a9e6acbc5309eb68e5d28a8ebb36060,132.184,CHAT_MESSAGE_FIRSTBLOOD,4,5,4
a9929d15924cfc7163c4280d0940ed19,26.96,CHAT_MESSAGE_FIRSTBLOOD,2,8,2
a33f92ee683bbc6b22aa088fecb19c43,57.686,CHAT_MESSAGE_FIRSTBLOOD,0,7,0
6958021949c43b2e73692d340c2935f2,123.203,CHAT_MESSAGE_FIRSTBLOOD,6,4,129
899240b740f2c64fd87cbdf4b5943920,217.913,CHAT_MESSAGE_FIRSTBLOOD,7,2,130
d719cc23d348f7616021fd26aa0083db,1.0,CHAT_MESSAGE_FIRSTBLOOD,2,8,2
245442eb55061da63df180a968b81441,76.05,CHAT_MESSAGE_FIRSTBLOOD,8,0,131
27df6af3f0fe7e31d8daa2b01b209eda,44.922,CHAT_MESSAGE_FIRSTBLOOD,4,9,4
fd96126ffbd274e5958947833a1bbd22,8.298,CHAT_MESSAGE_FIRSTBLOOD,4,5,4
28a91f54dc8715e7c392a59ac63f37c0,88.745,CHAT_MESSAGE_FIRSTBLOOD,2,8,2
abb26a3aa6a14a6ea382268a05624901,74.515,CHAT_MESSAGE_FIRSTBLOOD,7,3,130
ce764f17925bea9419eb4d696a4f8c86,102.853,CHAT_MESSAGE_FIRSTBLOOD,9,1,132
bcd8775ed65fe0788a19d166bb40c8a6,81.941,CHAT_MESSAGE_FIRSTBLOOD,3,5,3
5c8caa5a56dbee3a93e558822b865144,88.578,CHAT_MESSAGE_FIRSTBLOOD,6,3,129
6c2a7c1ef36f74ffbf32e3c16e24a03d,-9.931000000000001,CHAT_MESSAGE_FIRSTBLOOD,0,6,0
27dd6de7c10fa7ce4a031f47346610c3,35.625,CHAT_MESSAGE_FIRSTBLOOD,4,5,4
3dbfe4f44dbcf73865c59dc557895ea2,108.707,CHAT_MESSAGE_FIRSTBLOOD,7,4,130
85d88edaf37d0df90a05e4e45cb2d951,-18.262,CHAT_MESSAGE_FIRSTBLOOD,6,3,129
fe09e83bad59c4241232b7993a84d0b0,68.283,CHAT_MESSAGE_FIRSTBLOOD,7,0,130
449b2f59494468e0621c44641529a8db,123.97,CHAT_MESSAGE_FIRSTBLOOD,9,4,132
8645d72a7477ef7a8424cdedf6602326,87.219,CHAT_MESSAGE_FIRSTBLOOD,1,8,1
926f5d685da14c2bff6ad9ff3f49ec9f,115.005,CHAT_MESSAGE_FIRSTBLOOD,0,8,0
92593ab9fb56c56c18a01e0f62c8f3fd,253.338,CHAT_MESSAGE_FIRSTBLOOD,3,9,3
93f769a269e8a335596ec29fcb53485f,51.954,CHAT_MESSAGE_FIRSTBLOOD,2,8,2
b7c4c2829209cb69d35386db476d43ff,170.158,CHAT_MESSAGE_FIRSTBLOOD,7,2,130
d4a3070b1bba90c87abb5354f42093c1,83.08,CHAT_MESSAGE_FIRSTBLOOD,7,3,130
1fa5a4d02305b48b7b73b7053593ba6e,309.424,CHAT_MESSAGE_FIRSTBLOOD,6,2,129
15116a8b446562299019e8abc2d694c7,204.417,CHAT_MESSAGE_FIRSTBLOOD,9,0,132
53ad82170e3723e363644fdb6b9962bb,117.638,CHAT_MESSAGE_FIRSTBLOOD,5,4,128
07af36744b6b22778358cd13dab713c3,184.155,CHAT_MESSAGE_FIRSTBLOOD,7,3,130
92afee768be6338a2f59f802bf805938,325.621,CHAT_MESSAGE_FIRSTBLOOD,3,6,3
986b2fe157a6844139b5087cec668c59,42.556,CHAT_MESSAGE_FIRSTBLOOD,6,0,129
f8945083c330770c5605bcc6a0475797,104.041,CHAT_MESSAGE_FIRSTBLOOD,5,3,128
ddd1be9538ae39690e7353c26a861f63,57.219,CHAT_MESSAGE_FIRSTBLOOD,7,4,130
8aee370047cd37cdcabc274480790029,5.799,CHAT_MESSAGE_FIRSTBLOOD,3,5,3
2ecab9ce1e66b3da8d88347e3996871e,-22.028,CHAT_MESSAGE_FIRSTBLOOD,2,6,2
96b8b832a2ca8a5789f1c260ea26bfed,254.895,CHAT_MESSAGE_FIRSTBLOOD,7,2,130
fa8d76f20686e1463df997cfab992c28,51.088,CHAT_MESSAGE_FIRSTBLOOD,1,7,1
519be015e20d314aaac5e296b64bd230,100.809,CHAT_MESSAGE_FIRSTBLOOD,1,8,1
9cfaa5efa83c25244ed9b5ffe1a97bdf,67.917,CHAT_MESSAGE_FIRSTBLOOD,4,5,4
0b12bf6f241c4a0070026e4ca5eeece9,203.517,CHAT_MESSAGE_FIRSTBLOOD,7,3,130
f71f5589671cc686904d8688ed8884e5,172.858,CHAT_MESSAGE_FIRSTBLOOD,0,6,0
812174ac636b6b78afefbabc6608025a,38.091,CHAT_MESSAGE_FIRSTBLOOD,9,4,132
fcbee2ad5c6600111886ae0b71ca4305,92.377,CHAT_MESSAGE_FIRSTBLOOD,5,2,128
08da8308493a4e3b30acfb72110e2f88,12.836,CHAT_MESSAGE_FIRSTBLOOD,2,6,2
c0b3ae39eb144f401384f066a8cfbefc,152.529,CHAT_MESSAGE_FIRSTBLOOD,5,3,128
bbf84fca10770803a18c54f11a7ab38a,193.386,CHAT_MESSAGE_FIRSTBLOOD,2,6,2
629da95512b50ee1e7984d9e93153620,15.963,CHAT_MESSAGE_FIRSTBLOOD,3,9,3
65714e6f49d4ee85c7bad4ddf8e70365,147.764,CHAT_MESSAGE_FIRSTBLOOD,5,0,128
64009261c74f82ab10edc0ac2ca0515e,8.765,CHAT_MESSAGE_FIRSTBLOOD,6,2,129
85d678bef27fc93265ee5474469a254c,141.999,CHAT_MESSAGE_FIRSTBLOOD,0,9,0
ea5a41fc60e9c605cb7777e9e1427c2d,10.564,CHAT_MESSAGE_FIRSTBLOOD,2,5,2
cf0668154f89c50f5d2ab333c7d4aceb,53.854,CHAT_MESSAGE_FIRSTBLOOD,8,1,131
c54971945a771d3337629a18040e307a,11.697,CHAT_MESSAGE_FIRSTBLOOD,5,0,128
d6c33dbb5f4e9778147c93de5e83d1fe,205.25,CHAT_MESSAGE_FIRSTBLOOD,9,2,132
40c427c8d1eb92dc43eaa24f90c8d56d,149.33,CHAT_MESSAGE_FIRSTBLOOD,7,0,130
5cca1b168f6e1975566b751640ea3c2b,71.222,CHAT_MESSAGE_FIRSTBLOOD,3,8,3
8f0e2e158a3e3196a159a7eab66c0b57,131.335,CHAT_MESSAGE_FIRSTBLOOD,3,6,3
78b15ce19b7d833867cc97f1e09eeddb,69.016,CHAT_MESSAGE_FIRSTBLOOD,9,4,132
9ee7c99779e735761469f0fa5bf9486d,-3.199,CHAT_MESSAGE_FIRSTBLOOD,6,2,129
5e454d90d59f3cba7a5fc0be52205c9d,111.673,CHAT_MESSAGE_FIRSTBLOOD,7,0,130
3be715667d9e532a246380035c6c5835,38.257,CHAT_MESSAGE_FIRSTBLOOD,1,6,1
6ba947ef62810d34d9539dd1fe9385c4,3.932,CHAT_MESSAGE_FIRSTBLOOD,3,6,3
b1f44f0de161702267dbefe9100d7974,7.531,CHAT_MESSAGE_FIRSTBLOOD,6,1,129
5319262cf603febea60b7a1e253951e9,260.57,CHAT_MESSAGE_FIRSTBLOOD,8,1,131
216f3f359de3b010b490c3be129a2bb7,59.652,CHAT_MESSAGE_FIRSTBLOOD,1,9,1
0e1b6343386be821224e3d8e61ffa0d0,111.639,CHAT_MESSAGE_FIRSTBLOOD,9,0,132
95863e6d65ac673a83ac9f0b6ed808b0,12.264,CHAT_MESSAGE_FIRSTBLOOD,8,2,131
ed19d38a715283e6eda8b14ca9d04832,13.063,CHAT_MESSAGE_FIRSTBLOOD,2,6,2
301cab7005d2e06f9b675414eb590cbf,59.046,CHAT_MESSAGE_FIRSTBLOOD,3,9,3
4ba4c6ea3ae30e4465b8173be450e0a0,247.66,CHAT_MESSAGE_FIRSTBLOOD,1,7,1
d869a41a8b823d3d9ebb1156e2886430,118.771,CHAT_MESSAGE_FIRSTBLOOD,8,4,131
e180d1d5dcf47711245994f39c3b1b63,122.403,CHAT_MESSAGE_FIRSTBLOOD,1,7,1
4d19948c765266e35b717f082558db46,-8.131,CHAT_MESSAGE_FIRSTBLOOD,3,6,3
817ba74ab9ab7eb3c97a0f69ae011f48,90.111,CHAT_MESSAGE_FIRSTBLOOD,3,9,3
58a72543a2baabafe9469fab90881eb7,52.587,CHAT_MESSAGE_FIRSTBLOOD,0,5,0
6115bc5371efcaaa5b5c55a54a78e5ba,77.783,CHAT_MESSAGE_FIRSTBLOOD,0,9,0
795978c7a9de0a4be3d6559e0e1bc508,69.316,CHAT_MESSAGE_FIRSTBLOOD,9,2,132
e3cb7392ade53754b7922b0ef86d7a7c,159.261,CHAT_MESSAGE_FIRSTBLOOD,2,7,2
a71d634364e10536e949435de5f65125,11.997,CHAT_MESSAGE_FIRSTBLOOD,5,0,128
2ac7558cee87632a128534998fc1303d,-14.863,CHAT_MESSAGE_FIRSTBLOOD,7,3,130
37b89c9e8a7d6ba23354817fbeb402e3,146.631,CHAT_MESSAGE_FIRSTBLOOD,0,6,0
d16ad2683e665c66d8240be85f5864b3,150.763,CHAT_MESSAGE_FIRSTBLOOD,6,3,129
0f4fb991b6708b347ebbc8852ed19226,8.764,CHAT_MESSAGE_FIRSTBLOOD,9,3,132
c0d573ca88cf437225d66a0aeae6784b,181.189,CHAT_MESSAGE_FIRSTBLOOD,5,2,128
f433fd2466d05757e16383142e54637a,69.283,CHAT_MESSAGE_FIRSTBLOOD,6,3,129
57c1ed9b560759e4c8f134b159c188da,99.576,CHAT_MESSAGE_FIRSTBLOOD,1,9,1
d65b662d08ae8509ca0ceb29f928312d,21.495,CHAT_MESSAGE_FIRSTBLOOD,6,3,129
c8dce331745498d1276fb69ca3e38c7b,1.566,CHAT_MESSAGE_FIRSTBLOOD,7,2,130
fe8b08a58dd8d5aa4d24bb6387849e27,77.05,CHAT_MESSAGE_FIRSTBLOOD,2,7,2
ecc6db14faac87218c5d3eba53b67e9e,0.5,CHAT_MESSAGE_FIRSTBLOOD,5,1,128
afe44d6639e48f728c8d5fc9335de32a,216.78,CHAT_MESSAGE_FIRSTBLOOD,4,5,4
5ddbac6ba73e2fd88ab122bd756ce8e7,111.673,CHAT_MESSAGE_FIRSTBLOOD,7,4,130
c5f4460b1e5b61941facfff06d045123,10.064,CHAT_MESSAGE_FIRSTBLOOD,1,9,1
